course_id,course_name,category,main_category,syllabus_source,syllabus_item_count,existing_syllabus_details
"93","Data Engineering Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Data Engineering Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"94","Pyspark Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Pyspark Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"95","Agentic Ai Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Agentic Ai Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"96","Financial Analyst Course","Analytics & Tools","technical","courses_data.js > modules.topics","5","Module 1: Financial Analyst Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"97","Generative Ai Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Generative Ai Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"98","Data Analytics Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Data Analytics Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"99","Data Science Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Data Science Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"100","Data Science And Ai Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Data Science And Ai Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"101","Chatgpt Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Chatgpt Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"102","Chatgpt Prompt Engineering Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Chatgpt Prompt Engineering Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"103","Laravel Course Certification","Software Development","technical","courses_data.js > modules.topics","5","Module 1: Laravel Course Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"104","Copywriting Course","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Copywriting Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"105","Wordpress Course Certification","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Wordpress Course Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"106","Google Analytics Course","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Google Analytics Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"107","Social Media Marketing Smm Course","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Social Media Marketing Smm Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"108","Email Marketing Course","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Email Marketing Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"109","Content Marketing Course","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Content Marketing Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"110","Google Ads Ppc Course","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Google Ads Ppc Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"111","Sem Course Certification","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Sem Course Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"112","Seo Course Certification","Digital Marketing","non-technical","courses_data.js > modules.topics","5","Module 1: Seo Course Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"113","Ai In Uiux Design Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Ai In Uiux Design Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"114","Nextjs Course Training In Pune","Software Development","technical","courses_data.js > modules.topics","5","Module 1: Nextjs Course Training In Pune Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"115","Safe Agile Certification Training","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Safe Agile Certification Training Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"116","Certified Scrum Product Owner Cspo Certification Training","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Certified Scrum Product Owner Cspo Certification Training Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"117","Professional Scrum Master Psm Certification Training","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Professional Scrum Master Psm Certification Training Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"118","Itil 4 Certification Training","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Itil 4 Certification Training Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"119","Prince2 Certification Training","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Prince2 Certification Training Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"120","Certified Scrum Master Csm Certification Training","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Certified Scrum Master Csm Certification Training Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"121","Software Development Course In Pune","Software Testing & Others","technical","courses_data.js > modules.topics","5","Module 1: Software Development Course In Pune Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"122","Job Oriented Data Science Ai With Data Analytics Course","Data Science & AI","technical","courses_data.js > modules.topics","5","Module 1: Job Oriented Data Science Ai With Data Analytics Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"123","Job Oriented Java Fullstack Course","Software Development","technical","courses_data.js > modules.topics","5","Module 1: Job Oriented Java Fullstack Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"124","Job Oriented Business Analyst Courses","Analytics & Tools","technical","courses_data.js > modules.topics","5","Module 1: Job Oriented Business Analyst Courses Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"125","Job Oriented Web Fullstack Course","Job-Oriented Programs","non-technical","courses_data.js > modules.topics","5","Module 1: Job Oriented Web Fullstack Course Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
